symbol,score,distance
OPT,-11.574900000000001,196.499
OPT,-11.567,135.67
OPT,-11.286600000000002,181.866
OPT,-11.141233333333332,375.079
OPT,-11.068563265306128,266.60400000000004
OPT,-10.816434693877554,385.79699999999997
OPT,-10.665312345679013,449.86299999999994
OPT,-10.665312345679013,449.86299999999994
OPT,-10.567277777777775,343.895
OPT,-10.497411111111106,449.86299999999994
OPT,-10.473699999999997,279.777
OPT,-10.164411111111114,302.533
OPT,-10.049688888888888,455.60799999999995
OPT,-9.721133333333334,155.87800000000001
OPT,-9.589499999999997,343.895
OPT,-9.560700000000002,204.607
OPT,-9.465130864197523,372.67599999999993
OPT,-9.334599999999995,588.7059999999999
OPT,-9.323024489795912,306.61799999999994
OPT,-9.307500000000001,125.07499999999999
OPT,-9.303399999999996,290.034
OPT,-8.902999999999999,470.03
OPT,-8.7846,181.846
OPT,-8.649600000000001,187.496
OPT,-8.5547,89.547
OPT,-8.468049999999995,306.61799999999994
OPT,-8.461799999999993,306.61799999999994
OPT,-8.461799999999993,306.61799999999994
OPT,-8.368049999999997,306.61799999999994
OPT,-8.102800000000004,223.02800000000002
OPT,-7.998233333333334,142.649
OPT,-7.998233333333334,142.649
OPT,-7.998233333333334,142.649
OPT,-7.998233333333334,142.649
OPT,-7.998233333333334,142.649
OPT,-7.998233333333334,142.649
OPT,-7.967291836734688,749.877
OPT,-7.967291836734688,749.877
OPT,-7.967291836734688,749.877
OPT,-7.967291836734688,749.877
OPT,-7.967291836734688,749.877
OPT,-7.967291836734688,749.877
OPT,-7.7214111111111094,206.10299999999998
OPT,-7.707795918367346,368.17999999999995
OPT,-7.546777777777779,121.69
OPT,-7.432799999999997,250.16799999999998
OPT,-7.342699999999999,211.027
OPT,-7.227624793388422,588.7059999999999
OPT,-6.9593000000000025,222.59300000000002
OPT,-6.852833333333332,95.195
OPT,-6.797499999999999,511.015
OPT,-6.637700000000002,279.817
OPT,-6.637200000000002,135.122
OPT,-6.6271,118.271
OPT,-6.5577,125.577
OPT,-6.5561000000000025,174.56100000000004
OPT,-6.5396,105.396
OPT,-6.521500000000003,511.015
OPT,-6.489144444444446,108.447
OPT,-6.437433333333335,155.041
OPT,-6.395400000000002,264.954
OPT,-6.3614999999999995,511.015
OPT,-6.349599999999995,294.246
OPT,-6.260133333333336,201.268
OPT,-6.205499999999994,511.015
OPT,-6.205499999999994,511.015
OPT,-6.205499999999994,511.015
OPT,-6.205499999999994,511.015
OPT,-6.004700000000003,196.79700000000003
OPT,-5.7108499999999935,339.04599999999994
OPT,-5.470100000000006,152.46100000000004
OPT,-5.470100000000006,152.46100000000004
OPT,-5.295933333333333,103.626
OPT,-5.2326,97.326
OPT,-5.227,56.27
OPT,-5.191599999999999,95.916
OPT,-5.142300000000001,128.423
OPT,-5.142300000000001,128.423
OPT,-5.120000000000001,95.2
OPT,-5.116599999999998,103.326
OPT,-5.102333333333334,121.69
OPT,-4.991699999999998,268.917
OPT,-4.914599999999999,113.89599999999999
OPT,-4.509177777777772,464.31399999999996
OPT,-4.389900000000001,96.89900000000002
OPT,-4.3812,71.812
OPT,-4.087133333333334,123.53800000000001
OPT,-4.0504999999999995,84.505
OPT,-4.0311057851239624,556.2779999999999
OPT,-3.961099999999999,91.61099999999999
OPT,-3.8516836734693847,242.92499999999998
OPT,-3.8028999999999797,560.436
OPT,-3.7945408163265277,242.92499999999998
OPT,-3.7424000000000013,53.42400000000001
OPT,-3.577763265306121,255.69599999999997
OPT,-3.577763265306121,255.69599999999997
OPT,-3.5348000000000006,213.58800000000002
OPT,-3.491244444444444,102.468
OPT,-3.2126,109.126
OPT,-3.1572000000000005,68.572
OPT,-3.1473444444444425,432.029
OPT,-3.1199,52.199
OPT,-3.1057999999999986,197.808
OPT,-3.0353571428571406,242.92499999999998
OPT,-2.921777777777777,247.44
OPT,-2.921777777777777,247.44
OPT,-2.921777777777777,247.44
OPT,-2.793399999999999,88.934
OPT,-2.7557444444444448,95.113
OPT,-2.7547000000000006,103.547
OPT,-2.7160265306122398,318.99699999999996
OPT,-2.6247000000000007,82.247
OPT,-2.6247000000000007,82.247
OPT,-2.612233333333336,104.78900000000002
OPT,-2.597244444444435,556.2779999999999
OPT,-2.580300000000001,260.843
OPT,-2.580300000000001,260.843
OPT,-2.5653999999999826,560.436
OPT,-2.5382999999999987,77.383
OPT,-2.4807999999999986,289.448
OPT,-2.4330333333333343,130.997
OPT,-2.3537999999999997,246.578
OPT,-2.210811111111113,130.997
OPT,-1.8828000000000005,79.828
OPT,-1.8755000000000006,74.755
OPT,-1.8755000000000006,74.755
OPT,-1.8108111111111125,130.997
OPT,-1.7402777777777771,235.625
OPT,-1.7402777777777771,235.625
OPT,-1.7402777777777771,235.625
OPT,-1.7402777777777771,235.625
OPT,-1.7402777777777771,235.625
OPT,-1.7402777777777771,235.625
OPT,-1.7402777777777771,235.625
OPT,-1.6683000000000021,260.843
OPT,-1.6683000000000021,260.843
OPT,-1.6583530612244886,288.257
OPT,-1.6583530612244886,288.257
OPT,-1.6112000000000037,186.86200000000002
OPT,-1.5687999999999995,289.448
OPT,-1.5576999999999996,28.576999999999998
OPT,-1.544299999999999,67.443
OPT,-1.5300000000000007,44.300000000000004
OPT,-1.5094777777777768,73.317
OPT,-1.5094777777777768,73.317
OPT,-1.5068285714285636,377.3539999999999
OPT,-1.4720444444444452,94.27600000000001
OPT,-1.4421857142857135,113.279
OPT,-1.2885333333333353,103.552
OPT,-1.2885333333333353,103.552
OPT,-1.266849999999998,319.606
OPT,-1.2387000000000086,540.2270000000001
OPT,-1.1848836734693897,288.257
OPT,-1.1245000000000003,64.245
OPT,-1.1015000000000001,19.015
OPT,-1.0647000000000002,74.647
OPT,-1.0117000000000012,188.86700000000002
OPT,-1.0100333333333325,140.767
OPT,-0.9382000000000019,226.132
OPT,-0.8493000000000066,512.243
OPT,-0.7801,44.801
OPT,-0.7801,44.801
OPT,-0.7349111111111135,188.238
OPT,-0.6484000000000005,50.48400000000001
OPT,-0.5779000000000005,42.779
OPT,-0.5766000000000027,171.76600000000002
OPT,-0.5278333333333318,151.945
OPT,-0.4215333333333344,146.882
OPT,-0.4197333333333333,150.864
OPT,-0.4197333333333333,150.864
OPT,-0.3527999999999949,337.528
OPT,-0.27250000000000085,170.725
OPT,-0.27250000000000085,170.725
OPT,-0.26969999999999983,18.697
OPT,-0.1915,37.915
OPT,-0.18895041322313233,493.03
OPT,-0.1859999999999964,173.85999999999999
OPT,-0.18484444444443682,381.404
OPT,-0.16269999999999918,89.627
OPT,-0.1521000000000008,234.27100000000002
OPT,-0.09160000000000057,61.916000000000004
OPT,-0.09160000000000057,61.916000000000004
OPT,-0.0821999999999985,159.572
OPT,-0.04059999999999997,37.406
OPT,0.03810000000000002,52.619
OPT,0.053222222222222726,121.69
OPT,0.08410000000000029,43.159
OPT,0.1634666666666682,181.03199999999998
OPT,0.16960000000000086,143.304
OPT,0.1753,82.247
OPT,0.1753,82.247
OPT,0.27330000000000076,74.267
OPT,0.2815000000000012,195.745
OPT,0.3963555555555587,299.592
OPT,0.3963555555555587,299.592
OPT,0.4,0.0
OPT,0.4,0.0
OPT,0.4,0.0
OPT,0.41219999999999946,56.878
OPT,0.41800000000000015,55.82
OPT,0.41800000000000015,55.82
OPT,0.48269999999999946,80.173
OPT,0.48410000000000064,43.159
OPT,0.5245000000000006,46.755
OPT,0.5382000000000007,54.618
OPT,0.7461999999999982,202.938
OPT,0.7573000000000008,157.387
OPT,0.7593999999999999,37.406
OPT,0.7883000000000031,188.86700000000002
OPT,0.7883000000000031,188.86700000000002
OPT,0.8,0.0
OPT,0.8,0.0
OPT,0.8,0.0
OPT,0.8,0.0
OPT,0.9966000000000008,50.034
OPT,1.0298222222222293,407.924
OPT,1.1084000000000003,17.916
OPT,1.1315555555555648,340.23999999999995
OPT,1.1315555555555648,340.23999999999995
OPT,1.2000000000000002,0.0
OPT,1.2000000000000002,0.0
OPT,1.2000000000000002,0.0
OPT,1.2000000000000002,0.0
OPT,1.2104000000000017,113.89599999999999
OPT,1.2174000000000005,64.826
OPT,1.2174000000000005,64.826
OPT,1.2587000000000002,67.413
OPT,1.3203000000000014,87.797
OPT,1.3203000000000014,87.797
OPT,1.327799999999999,63.72200000000001
OPT,1.3917000000000002,66.083
OPT,1.4541000000000002,13.459
OPT,1.4758222222222201,260.464
OPT,1.4996666666666663,75.67
OPT,1.6,0.0
OPT,1.6,0.0
OPT,1.6,0.0
OPT,1.6,0.0
OPT,1.6,0.0
OPT,1.6,0.0
OPT,1.6,0.0
OPT,1.6841000000000008,43.159
OPT,1.7149999999999999,19.85
OPT,1.7672000000000025,452.328
OPT,1.7672000000000025,452.328
OPT,1.7959765432098749,282.139
OPT,1.8074165289256214,464.30600000000004
OPT,1.8349000000000002,13.651
OPT,1.8552222222222223,75.67
OPT,1.8572999999999995,57.427
OPT,1.9254000000000104,375.496
OPT,2.0,0.0
OPT,2.0,0.0
OPT,2.0,0.0
OPT,2.0,0.0
OPT,2.0032543209876543,281.844
OPT,2.010100000000001,31.899
OPT,2.0211000000000006,180.789
OPT,2.2028000000000016,93.972
OPT,2.277222222222221,103.45
OPT,2.2797,46.203
OPT,2.2850367346938754,217.068
OPT,2.31824876033059,786.2389999999999
OPT,2.3640000000000008,48.36
OPT,2.3789142857142735,651.068
OPT,2.394302040816328,329.608
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4000000000000004,0.0
OPT,2.4057999999999993,132.942
OPT,2.529922222222222,68.923
OPT,2.5410000000000004,2.59
OPT,2.5410000000000004,2.59
OPT,2.6026999999999996,53.973
OPT,2.6026999999999996,53.973
OPT,2.6301000000000005,66.699
OPT,2.667200000000001,138.078
OPT,2.7586000000000013,397.214
OPT,2.7943020408163264,329.608
OPT,2.7943020408163264,329.608
OPT,2.7943020408163264,329.608
OPT,2.795222222222222,342.27000000000004
OPT,2.8000000000000003,0.0
OPT,2.8000000000000003,0.0
OPT,2.8000000000000003,0.0
OPT,2.8000000000000003,0.0
OPT,2.8000000000000003,0.0
OPT,2.8000000000000003,0.0
OPT,2.8000000000000003,0.0
OPT,2.8000000000000003,0.0
OPT,2.8000000000000003,0.0
OPT,2.8525,47.475
OPT,2.8525,47.475
OPT,2.8731677685950388,540.2270000000001
OPT,2.9007000000000005,74.993
OPT,2.924200000000001,95.758
OPT,2.9552999999999976,267.197
OPT,3.0520499999999977,79.90300000000002
OPT,3.125,125.75
OPT,3.1666000000000025,129.084
OPT,3.1874555555555553,127.681
OPT,3.1882950617283896,481.40100000000007
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.2,0.0
OPT,3.250399999999999,187.496
OPT,3.250399999999999,187.496
OPT,3.2656888888888886,184.232
OPT,3.2656888888888886,184.232
OPT,3.292261224489799,329.608
OPT,3.299899999999994,414.00100000000003
OPT,3.378000000000002,124.97
OPT,3.407499999999999,161.925
OPT,3.407499999999999,161.925
OPT,3.413499999999999,154.615
OPT,3.4456999999999987,85.543
OPT,3.4548999999999985,90.45100000000001
OPT,3.4548999999999985,90.45100000000001
OPT,3.4548999999999985,90.45100000000001
OPT,3.5497000000000005,52.503
OPT,3.5741999999999994,49.258
OPT,3.6,0.0
OPT,3.6,0.0
OPT,3.6,0.0
OPT,3.6,0.0
OPT,3.6,0.0
OPT,3.6,0.0
OPT,3.6,0.0
OPT,3.6,0.0
OPT,3.6037999999999997,88.962
OPT,3.6220000000000034,93.77999999999999
OPT,3.6220000000000034,93.77999999999999
OPT,3.630022222222223,238.922
OPT,3.9426999999999994,21.573
OPT,3.9426999999999994,21.573
OPT,4.0,0.0
OPT,4.0,0.0
OPT,4.0,0.0
OPT,4.0,0.0
OPT,4.0,0.0
OPT,4.0,0.0
OPT,4.0,0.0
OPT,4.003,124.97
OPT,4.00940204081633,225.457
OPT,4.026588888888889,72.623
OPT,4.029966666666665,158.36700000000002
OPT,4.065566666666667,62.010999999999996
OPT,4.089655555555555,50.659
OPT,4.142179591836722,651.068
OPT,4.295000000000002,98.05
OPT,4.297000000000002,93.77999999999999
OPT,4.322522222222222,130.997
OPT,4.336500000000001,12.635
OPT,4.336500000000001,12.635
OPT,4.336500000000001,12.635
OPT,4.4,0.0
OPT,4.4,0.0
OPT,4.4,0.0
OPT,4.4,0.0
OPT,4.4,0.0
OPT,4.4,0.0
OPT,4.4,0.0
OPT,4.473888888888889,16.15
OPT,4.535766666666667,57.309
OPT,4.535766666666667,57.309
OPT,4.5383000000000004,58.617
OPT,4.5820571428571455,329.608
OPT,4.6187000000000005,70.813
OPT,4.656500000000001,366.185
OPT,4.693255555555555,72.623
OPT,4.693255555555555,72.623
OPT,4.693255555555557,72.623
OPT,4.706600000000002,88.934
OPT,4.748200000000001,12.518
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.800000000000001,0.0
OPT,4.882,55.18
OPT,4.882,55.18
OPT,4.9096,27.904
OPT,4.93238888888889,51.565
OPT,4.972300000000001,51.277
OPT,5.008000000000003,68.47999999999999
OPT,5.021899999999999,229.781
OPT,5.0229888888888885,50.659
OPT,5.102800000000002,159.722
OPT,5.122000000000002,93.77999999999999
OPT,5.13366666666667,139.32999999999998
OPT,5.2,0.0
OPT,5.2,0.0
OPT,5.2,0.0
OPT,5.2,0.0
OPT,5.2,0.0
OPT,5.2,0.0
OPT,5.2,0.0
OPT,5.2,0.0
OPT,5.2,0.0
OPT,5.2,0.0
OPT,5.232299999999999,115.037
OPT,5.272988888888889,20.159
OPT,5.272988888888889,20.159
OPT,5.318566666666669,278.481
OPT,5.318566666666669,278.481
OPT,5.3714,10.286
OPT,5.457300000000001,57.427
OPT,5.4817888888888895,198.071
OPT,5.486800000000002,166.13199999999998
OPT,5.493600000000001,428.904
OPT,5.513999999999999,173.85999999999999
OPT,5.562899999999999,182.131
OPT,5.6000000000000005,0.0
OPT,5.6000000000000005,0.0
OPT,5.6000000000000005,0.0
OPT,5.6000000000000005,0.0
OPT,5.6000000000000005,0.0
OPT,5.670200000000001,215.458
OPT,5.6718666666666735,1152.6979999999999
OPT,5.6886888888888905,156.002
OPT,5.694099999999995,168.05900000000003
OPT,5.7867999999999995,166.13199999999998
OPT,5.981149999999992,319.12600000000003
OPT,5.981149999999992,319.12600000000003
OPT,6.0,0.0
OPT,6.0,0.0
OPT,6.0,0.0
OPT,6.005288888888888,100.836
OPT,6.031149999999997,319.12600000000003
OPT,6.047100000000002,152.279
OPT,6.0663,87.337
OPT,6.2346,167.654
OPT,6.2537,85.463
OPT,6.272555555555558,152.82999999999998
OPT,6.281500000000001,195.745
OPT,6.3595,45.405
OPT,6.4,0.0
OPT,6.4,0.0
OPT,6.4238,328.72200000000004
OPT,6.4931,111.069
OPT,6.5054,91.94600000000001
OPT,6.5793,18.207
OPT,6.635200000000005,156.39799999999997
OPT,6.6504,13.495999999999999
OPT,6.725955555555554,156.296
OPT,6.730622222222223,30.916
OPT,6.735449999999986,434.0830000000001
OPT,6.735449999999986,434.0830000000001
OPT,6.7455,81.29500000000002
OPT,6.746055555555554,104.095
OPT,6.7666,129.084
OPT,6.800000000000001,0.0
OPT,6.800000000000001,0.0
OPT,6.800000000000001,0.0
OPT,6.800000000000001,0.0
OPT,6.800000000000001,0.0
OPT,6.800000000000001,0.0
OPT,6.800000000000001,0.0
OPT,6.800000000000001,0.0
OPT,6.800000000000001,0.0
OPT,6.800000000000001,0.0
OPT,6.8504000000000005,187.496
OPT,6.8504000000000005,187.496
OPT,6.869099999999996,378.059
OPT,6.957099999999997,574.2690000000001
OPT,6.971255555555556,137.843
OPT,6.989600000000001,31.104
OPT,6.997288888888891,30.916
OPT,7.0706,9.294
OPT,7.0884,13.116
OPT,7.096899999999998,229.781
OPT,7.205588888888889,56.833
OPT,7.205588888888889,56.833
OPT,7.205588888888889,56.833
OPT,7.205588888888889,56.833
OPT,7.4895,58.105000000000004
OPT,7.5073,49.927
OPT,7.533299999999997,220.66700000000003
OPT,7.6000000000000005,0.0
OPT,7.6000000000000005,0.0
OPT,7.6000000000000005,0.0
OPT,7.605222222222224,98.17
OPT,7.6640999999999995,23.358999999999998
OPT,7.69788888888889,115.91000000000001
OPT,7.813925000000005,245.303
OPT,7.921900000000001,229.781
OPT,7.921900000000001,229.781
OPT,7.968200000000001,149.06799999999998
OPT,7.9986,77.014
OPT,8.0,0.0
OPT,8.0,0.0
OPT,8.00114444444445,460.433
OPT,8.011755555555554,143.438
OPT,8.057400000000001,193.98600000000002
OPT,8.0916,129.084
OPT,8.146587654320989,345.744
OPT,8.181155555555556,345.744
OPT,8.181155555555556,345.744
OPT,8.1843,352.907
OPT,8.341000000000001,207.34
OPT,8.4,0.0
OPT,8.433900000000001,21.774
OPT,8.437722222222227,373.84499999999997
OPT,8.449666666666666,98.17
OPT,8.4925,96.07500000000002
OPT,8.557999999999996,174.42000000000002
OPT,8.567755555555557,89.878
OPT,8.637400000000003,190.62599999999998
OPT,8.8,0.0
OPT,8.8,0.0
OPT,8.8,0.0
OPT,8.8,0.0
OPT,8.8,0.0
OPT,8.8,0.0
OPT,8.8149,27.851
OPT,8.8968,23.032
OPT,8.984099999999998,232.71900000000002
OPT,9.066400000000009,366.13599999999997
OPT,9.066400000000009,366.13599999999997
OPT,9.0717,202.723
OPT,9.125966666666667,207.40699999999998
OPT,9.131700000000002,165.683
OPT,9.164522222222223,114.577
OPT,9.209299999999999,352.907
OPT,9.244066666666667,82.22600000000001
OPT,9.244066666666667,82.22600000000001
OPT,9.292499999999997,96.07500000000002
OPT,9.322500000000003,119.775
OPT,9.50108888888889,89.878
OPT,9.63473333333333,193.98600000000002
OPT,9.63473333333333,193.98600000000002
OPT,9.760200000000001,98.398
OPT,9.782399999999999,50.176
OPT,9.831699999999998,165.683
OPT,9.849599999999999,65.504
OPT,9.849599999999999,65.504
OPT,9.88132222222222,111.409
OPT,9.941099999999999,483.789
OPT,9.993200000000003,149.06799999999998
OPT,9.993200000000003,149.06799999999998
OPT,10.08495,12.767
OPT,10.08495,12.767
OPT,10.108400000000003,95.916
OPT,10.186800000000002,108.882
OPT,10.186800000000002,108.882
OPT,10.198500000000003,295.015
OPT,10.199100000000001,42.009
OPT,10.2606,203.394
OPT,10.264,77.36
OPT,10.286800000000003,166.13199999999998
OPT,10.4,0.0
OPT,10.4,0.0
OPT,10.4,0.0
OPT,10.4165,15.835
OPT,10.521888888888888,75.67
OPT,10.86140000000001,358.674
OPT,11.034200000000002,16.522
OPT,11.048200000000001,204.268
OPT,11.141066666666669,71.256
OPT,11.227899999999998,276.521
OPT,11.286699999999996,316.57300000000004
OPT,11.380300000000002,67.197
OPT,11.385055555555557,145.70499999999998
OPT,11.600000000000001,0.0
OPT,11.600000000000001,0.0
OPT,11.604632653061223,248.77
OPT,11.656333333333336,248.77
OPT,11.907600000000002,295.484
OPT,11.907600000000002,295.484
OPT,12.120299999999999,102.797
OPT,12.134700000000002,147.653
OPT,12.134700000000002,147.653
OPT,12.273800000000001,73.262
OPT,12.480755555555561,142.748
OPT,12.511800000000001,186.588
OPT,12.7986,77.014
OPT,12.8,0.0
OPT,12.8,0.0
OPT,12.863600000000012,400.3639999999999
OPT,12.915700000000003,137.843
OPT,13.009,42.91
OPT,13.009,42.91
OPT,13.191899999999997,304.081
OPT,13.191899999999997,304.081
OPT,13.229999999999997,279.70000000000005
OPT,13.243899999999996,276.521
OPT,13.243899999999996,276.521
OPT,13.278866666666666,89.878
OPT,13.410300000000003,188.897
OPT,13.410300000000003,188.897
OPT,13.410300000000003,188.897
OPT,13.410300000000003,188.897
OPT,13.439550000000004,128.483
OPT,13.598599999999998,88.01400000000001
OPT,13.7231,91.769
OPT,13.826255555555555,157.293
OPT,13.8733,66.267
OPT,13.8733,66.267
OPT,14.1161,95.839
OPT,14.181250000000002,16.875
OPT,14.260655555555555,100.94900000000001
OPT,14.328889795918364,472.956
OPT,14.6526,42.474
OPT,14.68326875000001,493.02299999999997
OPT,14.893099999999999,111.069
OPT,15.0046,205.954
OPT,15.277422222222228,157.44799999999998
OPT,15.344800000000001,42.552
OPT,15.793100000000003,385.81899999999996
OPT,15.834788888888887,118.54100000000001
OPT,15.957900000000002,52.421
OPT,15.964000000000002,77.36
OPT,15.964000000000002,77.36
OPT,16.007055555555553,115.48500000000001
OPT,16.204266666666665,100.624
OPT,16.259550000000004,128.483
OPT,16.332300000000004,249.118
OPT,16.520755555555557,122.348
OPT,16.5615,23.385
OPT,16.631300000000003,471.287
OPT,16.673475000000025,796.406
OPT,16.844300000000008,117.038
OPT,16.991900000000005,83.08099999999999
OPT,17.019499999999994,404.20500000000004
OPT,17.03623775510205,308.22099999999995
OPT,17.31582959183674,308.22099999999995
OPT,17.3734,257.016
OPT,17.48755,128.483
OPT,17.890900000000002,9.091
OPT,17.942100000000003,192.57899999999998
OPT,18.076,297.0
OPT,18.165599999999998,361.09400000000005
OPT,18.406,71.94000000000001
OPT,18.516388888888898,243.725
OPT,18.552100000000003,123.479
